ID,SeasonCode,ProductCode,CycleCode,CountryCode,Biz_unit_Code,CatCode,SubCatCode,UnitBaseCode,GenderCode,GroupCode,ColourCode,First_Sale_Date,PVP,Dist_phase,Units_Sold,Stock
5699F206,5,9,2,7,3,3,10,241,2,8,9,20160329,8.00,2,11,386
5699D375,5,87,2,4,4,4,9,523,2,8,9,20160615,10.00,0,0,4
5699F711,5,9,2,7,3,3,10,241,2,8,11,20160329,8.00,2,21,319
56981C36,5,52,2,1,4,4,12,214,1,8,3,20160510,5.00,2,42,152
5696C593,5,9,2,1,4,4,9,211,2,8,2,20160510,5.00,2,20,304
56966496,5,7,2,2,4,4,12,186,1,2,1,20160511,10.00,3,75,384
56986B15,5,52,2,1,4,4,12,214,1,8,2,20160519,6.50,11,12,122
56965480,5,13,2,2,4,4,12,77,1,2,5,20160503,9.00,3,34,527
56981327,5,52,2,1,4,4,12,214,1,8,2,20160511,5.00,3,16,329
5699DC84,5,87,2,4,4,4,9,523,2,8,2,20160512,10.00,0,0,4
5698A573,5,87,2,1,3,3,8,215,2,2,2,20160521,8.00,21,26,225
56985B99,5,52,2,1,4,4,12,214,1,9,5,20160502,3.00,0,21,180
56967311,5,9,2,2,4,4,12,155,1,2,1,20160501,6.50,0,18,234
569A9569,5,9,2,2,4,4,12,155,1,8,2,20160423,8.00,6,136,384
5614DB35,5,9,2,2,4,15,40,247,2,9,1,20160407,4.00,4,19,56
5615C064,5,16,2,2,4,4,12,46,1,8,5,20160315,5.00,2,135,110
5.62E+46,5,6,2,4,4,4,12,154,1,8,1,0,9.00,0,0,0
5615F517,5,6,2,2,4,4,12,154,1,2,2,20160310,11.50,0,64,69
56159117,5,16,2,2,4,4,12,46,1,9,3,20160318,4.00,0,232,158
5616C222,5,33,2,2,3,8,24,201,1,8,2,20160406,5.00,6,7,174
5616E557,5,33,2,2,4,15,41,143,1,9,3,20160330,5.00,0,15,119
56163379,5,6,2,2,3,3,8,457,1,8,1,20160309,8.00,3,31,276
55F96B11,5,6,2,4,3,3,10,120,2,9,2,20160321,4.00,0,96,73
55FA7D85,5,16,2,2,4,4,9,167,2,8,11,0,5.00,0,0,0
55FADE82,5,6,1,2,3,3,8,12,1,10,2,20160108,3.00,0,37,196
55FAE993,5,11,2,2,3,3,6,84,1,8,1,20160209,5.00,2,41,88
55F97723,5,1,2,4,3,3,8,150,2,2,2,20160129,5.00,5,28,175
55FAD775,5,6,1,2,3,3,8,12,2,10,2,20160109,3.00,0,43,186
55FAA727,5,1,2,2,3,3,8,170,1,8,11,0,6.50,0,0,0
55FACC64,5,36,2,2,3,3,10,429,2,8,2,20160211,7.50,11,20,242
55F98B43,5,6,2,4,3,3,8,12,1,2,2,20160311,4.00,5,101,133
55FA8088,5,16,2,2,4,4,9,167,2,8,1,20160330,5.00,0,90,167
55FA9307,5,1,2,2,4,4,9,167,2,8,2,20160308,6.50,2,168,145
5600A056,5,13,2,2,4,4,12,77,1,9,10,20160322,8.00,0,29,307
5600A561,5,13,2,2,4,4,12,77,1,9,5,20160322,8.00,0,111,150
56011F83,5,7,2,2,4,4,12,186,1,9,2,20160303,5.00,0,378,86
56010A62,5,7,2,2,4,4,12,186,1,9,2,20160303,5.00,0,317,89
5600F844,5,7,2,2,3,3,8,190,2,9,8,20160303,5.00,0,166,58
5600BD85,5,43,2,1,4,15,72,376,1,8,11,20160118,5.00,0,22,218
5600FD49,5,7,2,2,3,3,8,190,2,9,2,20160304,5.00,0,133,75
56011876,5,7,2,2,4,4,12,186,1,9,2,20160303,5.00,0,361,102
55CE2028,5,25,2,7,4,4,9,127,2,2,2,20160211,11.50,4,13,50
55CE2D41,5,25,2,7,4,4,12,60,1,2,2,20160220,10.00,0,63,314
55CE3448,5,25,2,7,4,4,12,60,1,2,2,20160202,9.00,2,42,270
55CE4A70,5,6,1,7,3,3,10,474,2,10,2,20160107,8.00,0,26,242
55CE4262,5,6,1,7,3,3,10,474,2,10,9,20151231,8.00,0,28,279
55CE5985,5,6,1,7,3,3,10,474,2,10,7,20160127,8.00,0,24,191
5635B444,5,9,2,1,4,4,9,188,2,2,9,20160318,10.00,0,187,128
56396185,5,33,2,2,4,15,40,142,1,9,1,20160409,5.00,9,15,79
56398723,5,33,2,2,4,15,40,142,1,9,2,20160403,5.00,3,7,77
56375460,5,9,2,2,3,3,11,391,1,8,2,20160322,6.50,0,54,310
56399C44,5,33,2,2,4,15,40,142,2,8,13,20160402,6.50,2,18,79
56831755,5,7,2,2,4,4,12,186,1,2,8,20160307,10.00,8,89,299
5682DA94,5,34,2,2,3,3,11,90,2,2,2,20160415,8.00,5,9,274
56832872,5,5,2,2,3,3,8,59,1,9,8,20160310,6.50,11,31,242
56832165,5,7,2,2,4,4,12,186,1,2,2,20160307,10.00,8,85,334
56418165,5,16,2,2,3,3,10,104,2,8,11,20160319,4.00,0,43,201
56417F63,5,16,2,2,3,3,10,104,2,8,5,20160317,4.00,0,63,244
56540A10,5,10,2,2,4,4,9,14,2,8,9,20160410,6.50,10,14,498
56186743,5,33,2,2,4,15,41,143,1,9,10,20160511,5.00,3,28,42
570D4024,5,64,2,5,3,8,36,520,2,8,11,20160224,1.50,0,63,135
570D4428,5,64,2,5,3,8,37,521,1,8,8,20160224,1.50,0,19,191
570D6258,5,64,2,5,4,15,33,518,1,2,2,20160225,1.00,0,16,205
570D5747,5,64,2,5,4,15,73,338,2,8,11,20160225,1.00,0,35,131
570D5343,5,64,2,5,4,15,73,338,2,8,11,20160225,1.00,0,70,163
577A4634,5,30,2,2,3,8,25,224,2,8,4,20160516,5.00,1,91,513
577A4D41,5,30,2,2,3,8,25,224,2,8,1,20160516,5.00,1,120,512
577A5852,5,11,2,2,3,8,15,38,2,8,1,20160517,3.00,2,70,466
577A5B55,5,30,2,2,3,8,24,502,1,8,2,20160516,5.00,1,59,504
57770C08,5,8,2,5,3,3,8,25,1,8,1,0,6.50,0,0,0
56E7B008,5,91,2,1,4,4,9,340,2,2,9,0,10.00,0,0,0
57164836,5,16,2,2,4,4,9,167,2,8,11,20160223,4.00,0,158,130
57144925,5,16,2,2,4,4,12,171,1,8,11,20160224,4.00,0,125,218
57147B75,5,16,2,5,3,3,10,318,2,8,2,20160211,5.00,4,14,206
5714AA22,5,7,2,2,3,3,8,170,2,8,11,20160224,5.00,0,56,211
5714CC56,5,72,2,2,3,3,8,174,1,8,11,20160224,4.00,0,34,204
57140D65,5,16,2,2,4,4,12,171,1,8,2,20160224,4.00,0,127,198
5714A012,5,16,2,5,3,3,8,170,1,8,11,20160210,5.00,3,12,140
57142D97,5,16,2,2,4,4,12,171,1,8,2,20160224,4.00,0,105,160
56E79E90,5,3,2,1,4,4,9,340,2,2,2,0,18.00,0,0,0
570D5A50,5,64,2,5,4,15,33,518,1,2,2,20160226,1.00,0,20,237
570E0925,5,30,2,2,3,8,25,224,2,8,2,20160308,5.00,2,65,158
57407735,5,1,2,5,4,4,12,171,1,8,8,20160301,5.00,1,72,83
57149501,5,16,2,5,3,3,8,170,1,8,2,20160212,5.00,5,6,222
5714A416,5,16,2,5,3,3,8,170,1,8,1,20160209,5.00,2,8,250
5714C347,5,16,2,2,3,3,8,170,1,8,11,20160224,3.00,0,30,246
57162D09,5,16,2,2,4,4,9,167,2,8,11,20160224,4.00,0,103,122
57146A58,5,16,2,5,4,4,12,171,1,8,11,20160209,5.00,2,10,107
5.72E+46,5,3,2,2,4,4,9,167,2,8,11,20160224,6.50,0,57,79
57148484,5,16,2,5,3,3,10,318,2,8,1,20160212,5.00,5,18,155
57140153,5,16,2,2,4,4,12,171,1,8,11,20160224,4.00,0,123,209
570DDC80,5,30,2,2,3,8,24,502,1,8,11,20160224,5.00,0,22,472
56A99F19,5,24,1,4,4,4,12,193,1,10,5,20160330,1.50,3,27,766
56A9A424,5,24,1,4,4,4,12,193,1,10,10,20160331,1.50,4,35,650
56A9AC32,5,24,1,4,4,4,12,193,1,10,2,20160331,1.50,4,47,168
56A9C355,5,24,1,4,4,4,12,193,1,10,1,20160330,1.50,3,95,717
56A9CA62,5,24,1,4,4,4,12,193,1,10,8,20160401,1.50,5,60,739
56A9D674,5,24,1,4,4,4,12,193,1,10,3,20160331,1.50,4,26,680
56A9DD81,5,24,1,4,4,4,12,193,1,10,2,20160331,1.50,4,29,801
56A9E892,5,7,2,2,4,4,12,155,1,2,2,20160505,9.00,0,203,144
55D2C820,5,1,2,4,4,4,12,93,1,8,1,20160229,5.00,1,71,136
56474238,5,16,1,4,4,4,12,46,1,10,8,20160418,3.50,1,148,255
56477084,5,16,1,4,4,4,12,46,1,10,5,20160419,3.50,2,99,394
56475153,5,16,1,4,4,4,12,46,1,10,2,20160418,3.50,1,84,304
55C19E26,5,1,2,2,3,3,8,170,2,8,11,20160108,5.00,0,23,203
55C1A331,5,1,2,2,3,3,8,170,2,8,2,20160108,5.00,0,54,104
55C2B101,5,6,2,2,3,3,11,427,1,2,2,20151230,6.50,0,23,19
568F7319,5,9,2,1,4,4,9,211,2,8,2,20160330,5.00,3,46,156
55EBAD93,5,1,2,5,4,4,12,115,1,9,5,20160205,7.50,0,104,135
55EC1294,5,7,2,7,3,3,8,231,2,2,11,20160218,8.00,0,23,268
55EC8711,5,6,2,4,4,4,12,44,1,9,5,0,4.00,0,0,0
55ED4B07,5,7,2,2,4,4,12,186,1,2,2,0,10.00,0,102,360
55ED6634,5,7,2,2,4,4,12,77,1,8,2,20160223,10.00,2,104,156
55EEBA74,5,16,2,4,4,4,12,46,1,9,9,0,2.50,0,0,0
55EB8957,5,1,2,7,4,4,12,86,1,9,9,20160115,5.00,0,12,311
55ED3686,5,16,2,4,4,4,9,26,2,2,1,20160509,2.50,0,0,0
55EE3743,5,16,2,4,4,4,9,26,2,9,1,0,2.50,0,0,0
55EB7739,5,1,2,7,4,4,12,86,1,9,2,20160115,5.00,0,26,308
55ED1654,5,1,2,4,4,4,12,93,1,8,2,20160309,5.00,0,98,97
55EE8521,5,1,2,4,4,4,9,95,2,8,11,20160219,4.00,0,31,229
55ECDA94,5,2,1,4,4,4,9,45,2,10,11,20160227,3.00,6,12,297
55ED0840,5,2,1,4,4,4,9,45,2,10,5,20160208,3.00,0,18,242
55EEA755,5,1,2,4,4,4,9,95,2,8,1,20160309,4.00,0,116,207
55ECBF67,5,2,1,4,3,3,10,112,2,10,2,20160314,2.50,1,49,267
55EDAE06,5,3,2,4,4,4,9,340,2,2,2,20160311,11.50,0,142,95
55EC8C16,5,16,2,4,3,3,10,104,2,9,2,0,3.00,0,0,0
55ED1149,5,1,2,4,3,3,8,162,2,2,1,20160308,4.00,0,169,92
55ECC775,5,2,1,4,3,3,10,112,2,10,3,20160331,2.50,18,20,394
55EE4456,5,16,2,4,4,4,9,26,2,9,11,0,2.50,0,0,0
55EE4860,5,1,2,4,4,4,9,95,2,9,1,20160111,2.50,0,173,127
55EEA048,5,1,2,4,4,4,9,95,2,8,1,20160310,4.00,0,73,253
56032501,5,9,2,1,4,4,12,155,1,8,5,20160318,10.00,0,92,470
5.60E+98,5,7,2,1,4,4,12,186,1,2,5,20160318,11.50,0,49,179
55E40028,5,1,2,4,4,4,12,115,1,9,8,20160104,6.50,8,94,154
55E18C00,5,33,2,2,4,15,41,143,1,8,2,20160106,8.00,0,7,265
55E14125,5,82,2,1,3,8,15,35,2,9,13,20160102,5.50,2,112,45
55E58012,5,3,2,5,3,3,10,117,2,8,11,20151230,8.00,3,38,159
55E6F383,5,33,2,1,3,8,25,249,1,8,2,20160205,6.50,12,9,111
55C7F650,5,4,1,4,4,4,12,152,1,10,2,20160202,6.50,2,30,281
55C80262,5,7,2,1,3,3,8,190,1,2,8,20160104,9.00,4,35,170
55F1EE94,5,50,2,1,4,15,48,205,1,8,13,20160115,5.00,0,21,216
55F1A218,5,33,2,5,3,8,24,85,1,8,2,20151230,10.00,3,36,104
55F19E14,5,41,1,1,3,8,37,370,1,10,7,20160121,2.00,0,20,7
55F09A54,5,16,1,4,3,3,10,104,2,10,2,20160204,1.50,0,0,89
55F19404,5,30,2,5,3,8,25,81,1,8,2,20160111,9.00,0,26,100
55F08533,5,16,1,4,3,3,10,104,2,10,4,20160227,1.50,6,24,121
55F1B436,5,41,2,1,4,15,33,379,1,10,8,20160121,2.00,0,23,21
55F08F43,5,16,1,4,3,3,10,104,2,10,3,20160227,1.50,6,18,60
55F06298,5,1,1,4,3,3,10,109,2,10,1,20160202,2.50,2,31,97
55F07B23,5,16,1,4,3,3,10,104,2,10,5,20160227,1.50,6,27,95
55F20517,5,40,2,5,3,8,37,438,1,8,8,20160102,3.50,2,21,48
55F0AB71,5,16,1,4,4,4,9,26,2,10,10,20160227,1.50,6,91,38
55E5E614,5,33,2,1,3,8,24,201,1,8,2,20160202,6.50,2,5,137
55E5FE38,5,10,1,2,4,4,12,77,1,10,2,20160131,9.00,7,0,96
55E62D85,5,1,2,2,4,4,9,167,2,8,1,20160126,5.00,2,88,152
55E62678,5,1,2,2,4,4,9,167,2,8,2,20160126,5.00,2,36,219
55E62072,5,10,1,2,3,3,8,108,2,10,2,20160126,8.00,2,56,87
55E60040,5,10,1,2,4,4,12,77,1,10,2,20160202,9.00,9,87,111
55E61056,5,10,1,2,3,3,10,15,2,10,2,20151230,8.00,3,27,120
560AAD29,5,7,2,2,4,4,12,186,1,2,1,20160331,10.00,0,80,250
560A9101,5,9,2,1,4,4,12,251,1,8,8,20160331,6.50,0,114,183
560A5F51,5,7,2,2,3,3,8,190,1,8,2,20160420,6.50,3,52,198
560A5339,5,7,2,2,3,3,6,13,1,8,1,20160419,6.50,2,207,89
560ADB75,5,9,2,1,4,4,12,155,1,2,8,20160314,9.00,1,29,117
560A4020,5,5,2,2,3,3,8,59,1,2,2,20160316,5.00,3,34,203
560C5149,5,10,1,4,4,4,9,14,2,10,1,20160305,5.00,6,90,174
56A9FB11,5,9,2,7,3,3,10,241,2,2,2,20160505,8.00,5,70,140
56449553,5,13,2,2,3,3,8,108,1,2,1,20160326,8.00,13,4,123
56504141,5,36,2,4,3,3,8,407,2,8,8,20160511,5.00,3,56,138
55F27327,6,25,2,4,4,4,9,127,2,8,2,20160316,9.00,3,178,282
5676B282,5,6,1,4,4,4,12,44,1,10,5,20160422,2.50,5,124,575
5677A020,5,13,2,2,4,4,12,77,1,9,1,20160308,6.50,9,217,119
55A2E056,5,10,2,4,3,3,10,15,2,9,5,20160108,5.00,0,54,149
5596CF67,5,13,1,2,3,3,8,108,2,10,1,20151229,5.00,0,72,90
56EAC800,5,16,2,4,4,4,9,26,2,9,2,20160415,2.00,5,56,319
56EAF343,5,7,2,4,4,4,12,233,1,9,5,20160509,3.00,1,169,167
56EB2B99,5,7,1,4,4,4,12,233,1,10,5,20160609,4.00,1,150,366
579C3F31,5,118,2,5,4,15,48,436,1,8,13,20160620,3.00,3,64,265
56F83941,5,24,2,4,4,4,12,193,1,9,1,20160502,2.50,0,94,227
56F82824,5,24,2,4,4,4,12,193,1,9,1,20160502,2.50,0,91,155
56F8BF75,5,90,2,4,3,3,8,223,1,9,2,20160525,3.00,5,58,325
57567868,5,6,2,1,4,4,9,339,2,2,9,20160808,9.00,0,0,0
57170929,5,7,2,5,4,4,12,233,1,8,2,20160301,8.00,2,82,491
571BFD97,5,34,2,2,4,4,12,154,1,8,2,20160619,10.00,26,1,3
579A7573,5,9,2,2,4,4,9,323,2,8,11,20160525,4.00,1,549,98
579AAA26,5,16,2,2,4,4,12,171,1,8,1,20160516,4.00,1,513,109
56EB5E50,5,90,1,4,4,4,9,265,2,9,11,0,4.00,0,0,0
5799A868,5,1,2,5,3,3,11,111,2,8,1,20160322,4.00,0,115,69
55FF0343,5,6,2,2,4,4,9,339,2,2,2,20160322,10.00,0,84,198
55FE6C92,5,6,2,4,3,3,11,431,2,8,2,20160301,4.00,2,88,58
55FD0735,5,6,2,7,4,4,12,44,1,9,11,20160301,6.50,1,80,305
55FF4105,5,4,2,4,4,4,9,54,2,10,7,20160204,7.50,4,15,348
55FD4799,5,6,1,7,3,3,8,12,1,10,2,20160219,4.00,0,82,116
55FD7040,5,1,2,4,4,4,12,86,1,2,1,20160328,7.50,1,75,170
55FF6F51,5,1,2,2,3,3,10,109,2,2,2,20160210,4.00,10,19,160
55FF1864,5,6,2,2,4,4,9,339,2,2,5,20160303,11.50,3,6,288
562D2755,5,16,2,2,3,3,10,318,2,8,1,20160331,5.00,0,79,58
568DC488,5,9,2,7,4,4,9,188,2,8,2,20160416,9.00,0,163,195
55D72E46,5,1,1,4,4,4,9,95,2,10,11,20160102,2.00,6,104,511
55D9FA62,5,2,2,7,3,3,10,98,2,8,9,20160127,6.50,3,32,168
56A45565,5,56,2,1,4,10,12,397,1,10,2,0,1.00,0,0,0
56CBDF87,5,35,2,4,3,3,10,194,2,2,2,20160708,5.00,2,106,0
56CC3674,5,16,2,4,4,4,12,46,1,8,2,20160524,3.00,4,213,258
56CC6016,5,16,2,4,4,4,12,46,1,9,1,20160509,2.00,1,223,669
56CC8F63,5,16,2,4,4,4,12,46,1,9,1,20160523,2.50,3,459,185
55E19A14,5,33,2,2,4,15,41,143,1,8,8,20160107,8.00,0,23,195
55E18E02,5,33,2,2,4,15,41,143,1,8,2,20160108,8.00,0,23,162
55E0F145,5,30,2,1,3,8,24,80,2,9,2,20160102,5.00,2,49,78
55E58A22,5,1,2,5,3,3,8,459,1,2,2,20160102,8.00,2,50,201
55E22A58,5,3,1,5,3,3,6,10,1,10,1,20160108,6.50,0,21,60
55E29666,5,1,2,4,3,3,10,109,2,8,11,20151230,3.00,3,65,172
55E12799,5,19,2,1,3,8,15,38,2,8,2,20160104,6.50,4,26,154
561B4779,5,9,1,4,4,4,12,222,1,10,8,20160315,5.00,2,44,101
561B6105,5,9,1,4,4,4,12,222,1,10,3,20160315,5.00,2,17,204
561B5694,5,9,1,4,4,4,12,222,1,10,2,20160315,5.00,2,44,174
5604A686,5,64,2,1,4,15,33,439,1,8,9,20160311,1.50,0,90,21
5604DC40,5,9,2,4,4,4,9,188,2,8,2,20160318,8.00,0,100,95
56054343,5,10,2,4,4,4,9,14,2,9,3,20160301,4.00,2,141,168
56D06F55,5,24,1,4,3,3,8,223,1,10,4,20160506,1.50,6,160,134
562EAD45,5,1,2,5,4,4,12,115,1,8,2,20160111,8.00,0,97,183
55FD1953,5,6,2,7,4,4,12,44,1,9,2,20160304,6.50,4,62,232
55FDA795,5,34,2,4,3,3,8,242,2,2,8,20160317,10.00,4,7,7
55FD4193,5,6,1,7,3,3,8,12,1,10,2,20160217,4.00,3,35,168
55FF0C52,5,6,2,2,4,4,9,339,2,2,9,20160322,10.00,0,43,294
55FD8763,5,6,2,4,3,3,6,79,1,8,1,0,4.00,0,0,0
55FD3177,5,6,2,7,4,4,12,44,1,9,11,20160503,6.50,9,0,10
560A8690,5,52,2,1,4,4,12,251,1,8,2,20160302,6.50,3,60,181
55D70707,6,6,1,2,4,4,9,276,2,10,11,20151229,5.00,2,128,556
55D54254,5,43,2,1,3,8,77,484,2,8,11,20160115,4.00,0,22,92
56A4E004,5,9,2,1,4,4,9,211,2,8,1,20160502,5.00,2,103,182
55D6CE50,5,2,1,4,4,4,9,100,2,10,5,20160126,3.00,2,48,356
55D6EC80,5,1,2,2,4,4,9,95,2,2,2,20160103,5.00,7,42,266
55DA0068,5,2,2,7,3,3,10,98,2,8,10,20160202,6.50,2,38,121
5621F488,5,16,2,4,4,4,9,26,2,8,5,20160510,5.00,2,119,445
56CC2658,5,9,2,4,3,3,10,487,2,9,11,20160523,3.00,3,139,176
56112080,5,10,2,2,4,4,9,14,2,2,11,20160419,8.00,2,95,344
5611F492,5,5,2,1,3,3,8,59,1,2,2,20160219,7.50,0,17,155
56118076,5,10,2,2,4,4,12,77,1,8,1,20160331,6.50,0,26,413
56ABEB07,5,13,2,2,3,3,6,277,1,2,1,20160523,8.00,3,94,192
56ABE804,5,9,2,1,4,4,12,155,1,2,1,20160506,9.00,0,45,435
55E12092,5,31,2,1,3,8,25,224,2,8,2,20160114,9.00,0,18,54
55E42A70,5,1,1,4,3,3,10,344,2,10,4,20160107,5.00,11,46,336
55E10565,5,33,2,1,3,8,25,258,1,8,2,20160116,6.50,0,14,121
561B1E38,5,16,2,4,4,4,9,26,2,8,11,0,4.00,0,0,1
56184711,5,34,2,2,3,3,8,242,2,2,2,20160322,8.00,0,65,123
56021327,5,7,2,2,4,4,12,186,1,8,3,20160302,8.00,3,13,405
56541F31,5,9,2,2,4,4,9,188,2,8,5,20160407,8.00,7,11,441
56372A18,5,9,1,2,4,4,9,188,2,10,2,20160308,6.50,2,266,70
55D57707,5,22,2,7,4,4,9,101,2,9,4,20160208,5.00,1,93,110
55D59E46,5,22,2,7,4,4,12,86,1,9,2,20160218,6.50,0,16,130
55D5B064,5,6,2,7,4,4,12,44,1,9,2,20160125,5.00,1,39,236
55D6B424,5,6,1,7,4,4,12,44,1,10,2,20160116,5.00,0,2,448
55EC7492,5,6,2,4,4,4,12,44,1,9,3,20160712,4.00,13,1,1
55F0A262,5,16,1,4,4,4,9,26,2,10,11,20160301,1.50,9,26,291
55EC1799,5,6,2,7,3,3,8,12,1,2,11,20160224,6.50,0,30,104
55EF6E54,5,16,2,4,3,3,10,104,2,9,2,0,2.50,0,0,0
55EF3901,5,1,2,4,4,4,12,93,1,9,2,20160205,4.00,0,61,176
55F60F51,5,6,2,2,3,3,8,457,1,2,2,20160208,6.50,1,24,173
55F63E98,5,9,2,2,4,4,12,155,1,2,1,0,9.00,0,11,157
55F3FA18,5,3,2,4,4,4,12,24,1,9,2,20160202,6.50,2,57,159
55F4A690,5,3,1,4,4,4,12,24,1,10,2,20160307,5.00,1,147,247
55F61355,5,10,2,2,4,4,9,14,2,2,2,20160323,8.00,0,117,117
55F45509,5,34,2,5,3,3,11,105,1,2,2,20160314,8.00,1,94,273
55F40A34,5,3,2,5,3,3,8,25,1,8,3,20160306,8.00,0,74,109
55F85432,5,13,2,2,3,3,8,108,2,8,2,20160218,7.50,0,42,93
55F5D795,5,13,2,2,4,4,12,77,1,8,5,20160218,6.50,0,29,243
55F47945,5,3,2,4,4,4,12,24,1,8,2,20160201,8.00,1,19,149
55F60238,5,13,2,2,3,3,6,277,1,9,1,20160307,5.00,1,157,77
55F44391,5,3,2,5,3,3,11,102,2,8,2,20160210,8.00,3,19,132
55F46929,5,1,2,5,3,3,10,344,2,2,2,20160212,8.00,5,15,215
561FB109,5,16,2,4,4,4,9,26,2,2,11,20160308,4.00,9,10,49
56513787,5,16,2,4,4,4,9,26,2,9,11,20160318,2.50,5,258,126
5651BE22,5,9,1,2,3,3,10,487,2,10,2,20160330,3.00,17,31,88
5652E719,5,53,2,1,3,3,8,215,1,8,2,20160331,3.00,18,20,289
5.66E+26,5,53,2,1,4,4,12,214,1,8,1,20160418,6.50,1,55,262
5682F319,5,36,2,2,3,3,10,429,2,8,3,20160331,6.50,4,33,111
5699FC16,5,87,2,4,3,3,10,546,2,8,9,20160705,9.00,0,4,0
569AB197,5,9,2,2,4,4,12,155,1,8,10,20160422,8.00,5,75,392
56967008,5,7,2,2,4,4,12,186,1,2,3,20160503,10.00,3,62,282
56994129,5,53,2,1,4,4,12,214,1,8,2,20160508,5.00,0,21,241
56017367,5,9,2,2,4,4,12,155,1,9,2,20160302,7.50,3,35,182
56016351,5,53,2,1,4,4,12,214,1,8,1,20160311,5.00,0,148,143
56018080,5,53,2,1,4,4,9,211,2,8,3,20160404,5.00,1,35,365
56015133,5,10,1,2,3,3,11,75,1,10,1,20160316,5.00,3,95,150
56018A90,5,53,2,1,4,4,12,214,1,8,1,20160312,5.00,0,57,229
56017C76,5,53,2,1,4,4,9,211,2,8,1,20160404,5.00,1,75,233
5.70E+62,5,52,2,1,4,4,12,214,1,8,3,20160510,5.00,2,42,91
5699BC52,5,9,2,7,4,4,9,188,2,8,11,20160413,10.00,31,19,271
56993113,5,53,2,1,4,4,12,214,1,9,5,20160510,3.00,2,84,218
569A8452,5,9,2,4,4,4,9,188,2,9,7,20160405,6.50,5,48,389
56982343,5,52,2,1,4,4,12,214,1,8,2,20160510,5.00,2,39,270
5699B848,5,9,2,7,4,4,9,188,2,8,2,20160320,10.00,7,2,213
5699E391,5,9,2,7,3,3,10,241,2,8,11,20160331,8.00,4,3,347
569A0525,5,7,2,1,3,3,8,190,1,2,2,20160512,9.00,12,67,195
56968933,5,34,2,2,3,3,6,381,1,8,3,20160510,8.00,10,28,317
569A7A42,5,9,2,4,4,4,9,188,2,9,5,20160405,6.50,5,36,363
56160937,5,6,2,4,4,4,12,154,1,8,1,20160406,9.00,0,73,92
56154B47,5,16,1,4,3,3,8,217,1,10,2,20160319,2.50,6,41,168
5615E602,5,6,2,7,4,4,9,339,2,2,1,20160301,10.00,2,14,290
5615FB23,5,6,2,4,4,4,12,154,1,8,1,20160412,9.00,2,19,297
56161C56,5,9,2,4,4,4,12,155,1,8,2,20160221,9.00,0,50,175
5616D036,5,33,2,2,4,15,41,143,1,9,4,20160330,5.00,0,25,45
55F98638,5,6,2,4,3,3,8,12,2,2,11,20160209,4.00,9,85,45
55FB0420,5,11,2,2,3,3,11,17,1,8,5,20160125,5.00,1,42,107
55F98133,5,36,2,4,3,3,8,407,2,2,2,20160331,9.00,0,57,100
55FAEF99,5,11,2,2,3,3,11,17,1,2,11,20160116,6.50,0,25,332
55F99149,5,6,2,4,3,3,8,12,1,2,11,20160205,4.00,5,48,92
56965581,5,7,2,2,4,4,12,186,1,8,2,20160503,6.50,3,86,313
56969B51,5,10,2,2,3,3,11,75,1,2,1,0,6.50,0,123,263
5696CC00,5,9,1,4,4,4,9,211,2,10,2,20160428,3.00,0,5,74
5.64E+18,5,33,2,2,4,15,40,142,2,9,2,20160403,5.00,3,18,170
56373D37,5,9,1,2,4,4,9,188,2,10,7,20160308,6.50,2,99,185
5.64E+34,5,33,2,2,4,15,40,142,1,9,2,20160404,5.00,4,9,102
56385D25,5,33,2,2,3,8,25,249,1,9,3,20160403,4.00,3,5,173
5639A755,5,33,2,2,4,15,40,142,2,8,13,20160330,6.50,0,12,176
5680DE86,5,7,2,2,4,4,12,186,1,2,11,20160510,9.00,2,87,360
56831351,5,5,2,2,4,4,12,18,1,8,2,20160308,6.50,9,96,216
5680BC52,5,10,2,2,4,4,9,14,2,2,11,20160502,8.00,15,73,345
56834197,5,9,2,2,3,3,10,241,2,2,5,20160421,8.00,4,9,256
56543A58,5,13,2,2,4,4,12,77,1,8,10,20160320,9.00,7,24,338
56544367,5,13,2,2,4,4,12,77,1,8,2,20160328,9.00,1,49,376
55D59537,5,22,2,7,4,4,12,86,1,9,9,20160218,6.50,0,11,86
55D62E90,5,100,2,7,4,4,12,123,1,9,2,0,6.50,0,0,0
55D6C238,5,6,2,7,3,3,8,12,1,8,9,20160219,5.00,0,42,141
55D7FD53,5,3,2,2,4,4,9,167,2,8,2,20160125,9.00,1,40,168
55D58C28,5,22,2,7,4,4,12,86,1,9,2,20160130,6.50,6,61,204
55D5F634,5,43,2,1,4,15,72,376,1,8,11,20160106,4.00,0,4,215
55D5FC40,5,43,2,1,4,15,72,337,1,8,11,20160109,4.00,0,20,167
55EF7359,5,16,2,4,3,3,10,104,2,9,11,0,2.50,0,0,0
55EF9189,5,1,2,4,3,3,10,109,2,9,3,20160301,2.50,2,91,104
55EF9997,5,1,2,4,3,3,10,109,2,9,11,20160208,3.00,0,58,98
55EF7864,5,16,2,4,3,3,10,104,2,9,2,0,2.50,0,0,0
55F68367,5,10,2,2,3,3,10,15,2,2,11,20160302,8.00,2,34,225
55F44997,5,3,2,5,3,3,11,102,1,8,11,20160209,8.00,2,52,63
55F3DB87,5,33,2,5,3,8,24,201,1,8,13,20160117,6.50,0,20,216
